project,model,quant,edgetpu,image,first_inference,average
image_classification,mobilenet_v1_0.50_224,False,False,cat_1080p.jpg,0.18157624300511088,0.01066341824014671
image_classification,mobilenet_v1_0.75_128,False,False,cat_720p.jpg,0.1932477079972159,0.007826867700496223
image_classification,mobilenet_v1_0.75_128,False,False,hot_dog.jpg,0.1898490599996876,0.00786741254007211
image_classification,mobilenet_v1_0.75_128,False,False,owl.jpg,0.19685010499961209,0.00751267068029847
image_classification,mobilenet_v1_0.75_128,False,False,face.jpg,0.1912024979974376,0.007605625920114108
image_classification,mobilenet_v1_0.75_128,False,False,cat.bmp,0.19750442799704615,0.007787149979849346
image_classification,mobilenet_v1_0.75_128,False,False,parrot.jpg,0.19274947700614575,0.0077559343594475645
image_classification,mobilenet_v1_0.75_128,False,False,cat_1080p.jpg,0.18904124600521754,0.00788911981973797
image_classification,mobilenet_v1_0.75_128_quant,True,True,cat_720p.jpg,0.07971457399253268,0.00031251476000761615
image_classification,mobilenet_v1_0.75_128_quant,True,True,hot_dog.jpg,0.0783362920046784,0.0003124699799809605
image_classification,mobilenet_v1_0.75_128_quant,True,True,owl.jpg,0.07826425999519415,0.0003076355799566954
image_classification,mobilenet_v1_0.75_128_quant,True,True,face.jpg,0.07968853200145531,0.0003121647800435312
image_classification,mobilenet_v1_0.75_128_quant,True,True,cat.bmp,0.0796871249913238,0.00030765019968384874
image_classification,mobilenet_v1_0.75_128_quant,True,True,parrot.jpg,0.07741894799983129,0.00032213767961366104
image_classification,mobilenet_v1_0.75_128_quant,True,True,cat_1080p.jpg,0.07965837600931991,0.00031072307989234106
image_classification,mobilenet_v1_0.75_128_quant,True,False,cat_720p.jpg,0.06902238000475336,0.005518567479739432
image_classification,mobilenet_v1_0.75_128_quant,True,False,hot_dog.jpg,0.06907560898980591,0.005519917540077586
image_classification,mobilenet_v1_0.75_128_quant,True,False,owl.jpg,0.06891612999606878,0.005506170640001073
image_classification,mobilenet_v1_0.75_128_quant,True,False,face.jpg,0.06916816199372988,0.005527716459764634
image_classification,mobilenet_v1_0.75_128_quant,True,False,cat.bmp,0.08711593098996673,0.005547825859976001
image_classification,mobilenet_v1_0.75_128_quant,True,False,parrot.jpg,0.06897597399074584,0.005511675860034302
image_classification,mobilenet_v1_0.75_128_quant,True,False,cat_1080p.jpg,0.06915305799338967,0.005528112319880165
image_classification,mobilenet_v1_0.75_160,False,False,cat_720p.jpg,0.23303554000449367,0.010796731759910472
image_classification,mobilenet_v1_0.75_160,False,False,hot_dog.jpg,0.21990402200026438,0.01027610856021056
image_classification,mobilenet_v1_0.75_160,False,False,owl.jpg,0.22829600599652622,0.010200379320012871
image_classification,mobilenet_v1_0.75_160,False,False,face.jpg,0.2420508569921367,0.010364408559980802
image_classification,mobilenet_v1_0.75_160,False,False,cat.bmp,0.2262670459895162,0.010317603340081406
image_classification,mobilenet_v1_0.75_160,False,False,parrot.jpg,0.22541194199584424,0.010089992800203618
image_classification,mobilenet_v1_0.75_160,False,False,cat_1080p.jpg,0.2307209540012991,0.010461877380439546
image_classification,mobilenet_v1_0.75_224_quant,True,True,cat_720p.jpg,0.08173009500023909,0.0006975587204215116
image_classification,mobilenet_v1_0.75_224_quant,True,True,hot_dog.jpg,0.08368499200150836,0.0006954607597435825
image_classification,mobilenet_v1_0.75_224_quant,True,True,owl.jpg,0.08383952399890404,0.0007072732801316306
image_classification,mobilenet_v1_0.75_224_quant,True,True,face.jpg,0.08473426300042775,0.0007103597398963756
image_classification,mobilenet_v1_0.75_224_quant,True,True,cat.bmp,0.08467561700672377,0.0007021336801699363
image_classification,mobilenet_v1_0.75_224_quant,True,True,parrot.jpg,0.08274405400152318,0.0007032868405804038
image_classification,mobilenet_v1_0.75_224_quant,True,True,cat_1080p.jpg,0.08252525099669583,0.0007031961806933395
image_classification,mobilenet_v1_0.75_224_quant,True,False,cat_720p.jpg,0.20883010899706278,0.016610803479561582
image_classification,mobilenet_v1_0.75_224_quant,True,False,hot_dog.jpg,0.20832338999025524,0.01662919101974694
image_classification,mobilenet_v1_0.75_224_quant,True,False,owl.jpg,0.20959422399755567,0.016439565860200674
image_classification,mobilenet_v1_0.75_224_quant,True,False,face.jpg,0.20565328501106706,0.016363981460453942
image_classification,mobilenet_v1_0.75_224_quant,True,False,cat.bmp,0.21964235499035567,0.016369898119883146
image_classification,mobilenet_v1_0.75_224_quant,True,False,parrot.jpg,0.20566021199920215,0.01636936584021896
image_classification,mobilenet_v1_0.75_224_quant,True,False,cat_1080p.jpg,0.20557192999694962,0.016367244999855757
image_classification,mobilenet_v1_0.25_224_quant,True,False,cat_720p.jpg,0.050070390992914326,0.00396238750021439
image_classification,mobilenet_v1_0.25_224_quant,True,False,hot_dog.jpg,0.04995169299945701,0.003954242699837778
image_classification,mobilenet_v1_0.25_224_quant,True,False,owl.jpg,0.050310131002333947,0.003956112460000441
image_classification,mobilenet_v1_0.25_224_quant,True,False,face.jpg,0.050365390998194925,0.0039568531198892745
image_classification,mobilenet_v1_0.25_224_quant,True,False,cat.bmp,0.05379237099259626,0.003955689560098108
image_classification,mobilenet_v1_0.25_224_quant,True,False,parrot.jpg,0.05001221300335601,0.003963156199897639
image_classification,mobilenet_v1_0.25_224_quant,True,False,cat_1080p.jpg,0.049959973999648355,0.003957112440257333
image_classification,mobilenet_v1_0.25_224_quant,True,True,cat_720p.jpg,0.021966781991068274,0.0006034169797203504
image_classification,mobilenet_v1_0.25_224_quant,True,True,hot_dog.jpg,0.022314959001960233,0.0006048024000483565
image_classification,mobilenet_v1_0.25_224_quant,True,True,owl.jpg,0.021641729996190406,0.0006001263795769774
image_classification,mobilenet_v1_0.25_224_quant,True,True,face.jpg,0.022040584997739643,0.0006060357397655025
image_classification,mobilenet_v1_0.25_224_quant,True,True,cat.bmp,0.023292928002774715,0.0006125492599676363
image_classification,mobilenet_v1_0.25_224_quant,True,True,parrot.jpg,0.022087354998802766,0.0006061388403759338
image_classification,mobilenet_v1_0.25_224_quant,True,True,cat_1080p.jpg,0.022319647003314458,0.0005988826003158465
image_classification,inception_v1_quant,True,True,cat_720p.jpg,0.20134854200296104,0.001409377779928036
image_classification,inception_v1_quant,True,True,hot_dog.jpg,0.20451781399606261,0.0014020309399347753
image_classification,inception_v1_quant,True,True,owl.jpg,0.19833869600552134,0.0013960882197716273
image_classification,inception_v1_quant,True,True,face.jpg,0.19980822900834028,0.0013918705197283998
image_classification,inception_v1_quant,True,True,cat.bmp,0.2036431260057725,0.0014013403400895187
image_classification,inception_v1_quant,True,True,parrot.jpg,0.1979335919895675,0.0013987111405003817
image_classification,inception_v1_quant,True,True,cat_1080p.jpg,0.19973458201275207,0.0013921965399640612
image_classification,inception_v1_quant,True,False,cat_720p.jpg,0.6948784319974948,0.055106313900032546
image_classification,inception_v1_quant,True,False,hot_dog.jpg,0.693602857994847,0.05008549146034056
image_classification,inception_v1_quant,True,False,owl.jpg,0.6293955329892924,0.04998206118005328
image_classification,inception_v1_quant,True,False,face.jpg,0.6304464190034196,0.05007868932007113
image_classification,inception_v1_quant,True,False,cat.bmp,0.6276371980056865,0.04980674332007766
image_classification,inception_v1_quant,True,False,parrot.jpg,0.6306196989899036,0.050072577820392324
image_classification,inception_v1_quant,True,False,cat_1080p.jpg,0.6291324070043629,0.049966426719911396
image_classification,mobilenet_v1_0.50_128,False,False,cat_720p.jpg,0.10374052199767902,0.005018012979708147
image_classification,mobilenet_v1_0.50_128,False,False,hot_dog.jpg,0.10105468799883965,0.004698049280268606
image_classification,mobilenet_v1_0.50_128,False,False,owl.jpg,0.1020451569929719,0.004887105639791116
image_classification,mobilenet_v1_0.50_128,False,False,face.jpg,0.10262255299312528,0.00470879614003934
image_classification,mobilenet_v1_0.50_128,False,False,cat.bmp,0.11048500500328373,0.004917011880024802
image_classification,mobilenet_v1_0.50_128,False,False,parrot.jpg,0.10143520800920669,0.004709627419360913
image_classification,mobilenet_v1_0.50_128,False,False,cat_1080p.jpg,0.1034829179989174,0.004725759739521891
image_classification,mobilenet_v1_1.0_128,False,False,cat_720p.jpg,0.4949717639974551,0.012885824319964741
image_classification,mobilenet_v1_1.0_128,False,False,hot_dog.jpg,0.48539457099104766,0.013272891160158905
image_classification,mobilenet_v1_1.0_128,False,False,owl.jpg,0.49383796099573374,0.013334008939855266
image_classification,mobilenet_v1_1.0_128,False,False,face.jpg,0.4907833769975696,0.013314403680269607
image_classification,mobilenet_v1_1.0_128,False,False,cat.bmp,0.4794615999999223,0.013070923339982983
image_classification,mobilenet_v1_1.0_128,False,False,parrot.jpg,0.48857040599978063,0.013156737979734316
image_classification,mobilenet_v1_1.0_128,False,False,cat_1080p.jpg,0.4947060859994963,0.013216610900126397
image_classification,mobilenet_v1_0.75_192_quant,True,False,cat_720p.jpg,0.16588498100463767,0.013254883859772235
image_classification,mobilenet_v1_0.75_192_quant,True,False,hot_dog.jpg,0.16662175199599005,0.013230123399407602
image_classification,mobilenet_v1_0.75_192_quant,True,False,owl.jpg,0.16586279300099704,0.0132257869199384
image_classification,mobilenet_v1_0.75_192_quant,True,False,face.jpg,0.16597919900959823,0.013010750399844255
image_classification,mobilenet_v1_0.75_192_quant,True,False,cat.bmp,0.15168106700002681,0.012101854079810436
image_classification,mobilenet_v1_0.75_192_quant,True,False,parrot.jpg,0.1514923689974239,0.012069954060134478
image_classification,mobilenet_v1_0.75_192_quant,True,False,cat_1080p.jpg,0.15180716100439895,0.012068989480321762
image_classification,mobilenet_v1_0.75_192_quant,True,True,cat_720p.jpg,0.08252030199219007,0.0005078606796450912
image_classification,mobilenet_v1_0.75_192_quant,True,True,hot_dog.jpg,0.0816059789940482,0.0005143981799483299
image_classification,mobilenet_v1_0.75_192_quant,True,True,owl.jpg,0.0823169159993995,0.0005146419201628305
image_classification,mobilenet_v1_0.75_192_quant,True,True,face.jpg,0.0813045209943084,0.0005205200600903481
image_classification,mobilenet_v1_0.75_192_quant,True,True,cat.bmp,0.08242066699313,0.0005174304600222968
image_classification,mobilenet_v1_0.75_192_quant,True,True,parrot.jpg,0.08166118701046798,0.0005162596396985463
image_classification,mobilenet_v1_0.75_192_quant,True,True,cat_1080p.jpg,0.0805641549959546,0.0005171460998826661
image_classification,inception_v4_quant,True,True,cat_720p.jpg,1.2363840659963898,0.08597197700029938
image_classification,inception_v4_quant,True,True,hot_dog.jpg,1.2379362539941212,0.08528633080015424
image_classification,inception_v4_quant,True,True,owl.jpg,1.219579890006571,0.08560067673999583
image_classification,inception_v4_quant,True,True,face.jpg,1.230825103004463,0.0855197589402087
image_classification,inception_v4_quant,True,True,cat.bmp,1.2211645770003088,0.0859698039595969
image_classification,inception_v4_quant,True,True,parrot.jpg,1.2561796980007784,0.08576080382044893
image_classification,inception_v4_quant,True,True,cat_1080p.jpg,1.2150326980045065,0.08594965700031025
image_classification,inception_v4_quant,True,False,cat_720p.jpg,4.855990474999999,0.38702405680058294
image_classification,inception_v4_quant,True,False,hot_dog.jpg,4.857507032997091,0.38674529691954374
image_classification,inception_v4_quant,True,False,owl.jpg,4.856202495997422,0.38711444670014317
image_classification,inception_v4_quant,True,False,face.jpg,4.860676086987951,0.3948202621602104
image_classification,inception_v4_quant,True,False,cat.bmp,5.3143937030108646,0.4240055865800241
image_classification,inception_v4_quant,True,False,parrot.jpg,5.266428335002274,0.3907721465401119
image_classification,inception_v4_quant,True,False,cat_1080p.jpg,4.852183827009867,0.3871939501399174
image_classification,mobilenet_v1_0.50_224_quant,True,False,cat_720p.jpg,0.12384203600231558,0.009787583159923088
image_classification,mobilenet_v1_0.50_224_quant,True,False,hot_dog.jpg,0.12360875000013039,0.00993633759993827
image_classification,mobilenet_v1_0.50_224_quant,True,False,owl.jpg,0.11484558500524145,0.009113407879776787
image_classification,mobilenet_v1_0.50_224_quant,True,False,face.jpg,0.11473532099626027,0.009140485880197956
image_classification,mobilenet_v1_0.50_224_quant,True,False,cat.bmp,0.11518474700278603,0.009105480300204362
image_classification,mobilenet_v1_0.50_224_quant,True,False,parrot.jpg,0.11487604399735574,0.009108738439681473
image_classification,mobilenet_v1_0.50_224_quant,True,False,cat_1080p.jpg,0.11505614599445835,0.0090990309001063
image_classification,mobilenet_v1_0.50_224_quant,True,True,cat_720p.jpg,0.04686169998603873,0.0006535682998946868
image_classification,mobilenet_v1_0.50_224_quant,True,True,hot_dog.jpg,0.04794857899833005,0.000649248479749076
image_classification,mobilenet_v1_0.50_224_quant,True,True,owl.jpg,0.04735591899952851,0.0006565974396653473
image_classification,mobilenet_v1_0.50_224_quant,True,True,face.jpg,0.04630127899872605,0.0006539963401155546
image_classification,mobilenet_v1_0.50_224_quant,True,True,cat.bmp,0.04772305399819743,0.0006503463396802544
image_classification,mobilenet_v1_0.50_224_quant,True,True,parrot.jpg,0.0467896119953366,0.0006570671597728506
image_classification,mobilenet_v1_0.50_224_quant,True,True,cat_1080p.jpg,0.04721669599530287,0.0006460795801831409
image_classification,mobilenet_v1_0.50_192_quant,True,True,cat_720p.jpg,0.04571773100178689,0.00048371231998316943
image_classification,mobilenet_v1_0.50_192_quant,True,True,hot_dog.jpg,0.045616062998306006,0.0004837831199984066
image_classification,mobilenet_v1_0.50_192_quant,True,True,owl.jpg,0.04398438899079338,0.00048745603999122977
image_classification,mobilenet_v1_0.50_192_quant,True,True,face.jpg,0.04514579800888896,0.0004934039601357654
image_classification,mobilenet_v1_0.50_192_quant,True,True,cat.bmp,0.04675049099023454,0.0004902102000778541
image_classification,mobilenet_v1_0.50_192_quant,True,True,parrot.jpg,0.04558449699834455,0.0004911331398761832
image_classification,mobilenet_v1_0.50_192_quant,True,True,cat_1080p.jpg,0.04518949400517158,0.0004788642798666842
image_classification,mobilenet_v1_0.50_192_quant,True,False,cat_720p.jpg,0.08471583999926224,0.006731825340248179
image_classification,mobilenet_v1_0.50_192_quant,True,False,hot_dog.jpg,0.08371296900440939,0.006619586180022452
image_classification,mobilenet_v1_0.50_192_quant,True,False,owl.jpg,0.09191310200549196,0.007306142800371162
image_classification,mobilenet_v1_0.50_192_quant,True,False,face.jpg,0.09232820601027925,0.007293547800509259
image_classification,mobilenet_v1_0.50_192_quant,True,False,cat.bmp,0.09197273400786798,0.00731129250023514
image_classification,mobilenet_v1_0.50_192_quant,True,False,parrot.jpg,0.09230320200731512,0.007308853800350334
image_classification,mobilenet_v1_0.50_192_quant,True,False,cat_1080p.jpg,0.09267570200609043,0.007295197340135928
image_classification,inception_resnet_v2,False,False,cat_720p.jpg,5.2037596910085995,0.3302435611601686
image_classification,inception_resnet_v2,False,False,hot_dog.jpg,5.164487171001383,0.3714057157601928
image_classification,inception_resnet_v2,False,False,owl.jpg,5.190644375004922,0.4152503539400641
image_classification,inception_resnet_v2,False,False,face.jpg,5.435646355006611,0.43201545688003534
image_classification,inception_resnet_v2,False,False,cat.bmp,5.6278692740015686,0.4474265555400052
image_classification,inception_resnet_v2,False,False,parrot.jpg,5.752078384000924,0.4597440139201353
image_classification,inception_resnet_v2,False,False,cat_1080p.jpg,5.833969619998243,0.4663784477597801
image_classification,mobilenet_v1_0.25_128,False,False,cat_720p.jpg,0.027627935996861197,0.0018656496200128458
image_classification,mobilenet_v1_0.25_128,False,False,hot_dog.jpg,0.030019087993423454,0.0018566110203391871
image_classification,mobilenet_v1_0.25_128,False,False,owl.jpg,0.02777517499634996,0.001778702459996566
image_classification,mobilenet_v1_0.25_128,False,False,face.jpg,0.027210069994907826,0.0018140431598294526
image_classification,mobilenet_v1_0.25_128,False,False,cat.bmp,0.04304630700789858,0.0017923378801788204
image_classification,mobilenet_v1_0.25_128,False,False,parrot.jpg,0.027401892002671957,0.0017769732399028726
image_classification,mobilenet_v1_0.25_128,False,False,cat_1080p.jpg,0.02713871400919743,0.001768719080137089
image_classification,mobilenet_v1_0.50_160,False,False,cat_720p.jpg,0.126362816998153,0.006187914500187617
image_classification,mobilenet_v1_0.50_160,False,False,hot_dog.jpg,0.12386692299332935,0.006179099800356198
image_classification,mobilenet_v1_0.50_160,False,False,owl.jpg,0.1257041139906505,0.0061451693999697455
image_classification,mobilenet_v1_0.50_160,False,False,face.jpg,0.12150076898979023,0.006211276800313499
image_classification,mobilenet_v1_0.50_160,False,False,cat.bmp,0.12295832400559448,0.006295416560315062
image_classification,mobilenet_v1_0.50_160,False,False,parrot.jpg,0.12459754500014242,0.006214279800187797
image_classification,mobilenet_v1_0.50_160,False,False,cat_1080p.jpg,0.12293738299922552,0.006196816120063886
image_classification,inception_v4,False,False,cat_720p.jpg,6.562593911003205,0.40611410349985816
image_classification,inception_v4,False,False,hot_dog.jpg,6.304951341007836,0.45162618454050973
image_classification,inception_v4,False,False,owl.jpg,6.90338624099968,0.5039005172203178
image_classification,inception_v4,False,False,face.jpg,7.786826620998909,0.5298824525394593
image_classification,inception_v4,False,False,cat.bmp,8.02181164099602,0.5280844055398484
image_classification,inception_v4,False,False,parrot.jpg,8.121649437991437,0.5338566038198769
image_classification,inception_v4,False,False,cat_1080p.jpg,8.235132656001952,0.5379516408199561
image_classification,mobilenet_v1_0.50_192,False,False,cat_720p.jpg,0.14116994000505656,0.008014610119862481
image_classification,mobilenet_v1_0.50_192,False,False,hot_dog.jpg,0.1478418250044342,0.007858176479930989
image_classification,mobilenet_v1_0.50_192,False,False,owl.jpg,0.1445277049933793,0.0078041138398111795
image_classification,mobilenet_v1_0.50_192,False,False,face.jpg,0.13980045600328594,0.007834174280287699
image_classification,mobilenet_v1_0.50_192,False,False,cat.bmp,0.14555379800731316,0.007694286459882278
image_classification,mobilenet_v1_0.50_192,False,False,parrot.jpg,0.14271082299819682,0.007596837299934123
image_classification,mobilenet_v1_0.50_192,False,False,cat_1080p.jpg,0.14556504700158257,0.007599685159802903
